Tr_Name,Park,Park_Tourism_Region,Visitor_State,Last_12_Months,Prior_12_Months,Pct_Change,Difference
New England North West,Sunshine Coast Hinterland Great Walk,Sunshine Coast,NSW,8,12,-33.33333333,-4
New England North West,Teerk Roo Ra National Park,Brisbane,NSW,184,121,52.0661157,63
New England North West,Thrushton National Park,Darling Downs,NSW,2,0,100,2
New England North West,Tolderodden Conservation Park,Bundaberg,NSW,7,0,100,7
New England North West,Tuan State Forest,Fraser Coast,NSW,105,34,208.8235294,71
New England North West,Tully Gorge National Park,Tropical North Queensland,NSW,4,16,-75,-12
New England North West,Welford National Park,Outback,NSW,18,62,-70.96774194,-44
New England North West,White Mountains National Park,Townsville,NSW,8,2,300,6
New England North West,Whitsunday Islands National Park,Whitsundays,NSW,21,2,950,19
New England North West,Wongi State Forest,Fraser Coast,NSW,9,8,12.5,1
New England North West,Woody Island,Tropical North Queensland,NSW,2,10,-80,-8
New England North West,Wooroonooran National Park,Tropical North Queensland,NSW,7,19,-63.15789474,-12
New England North West,"Wooroonooran NP, Bartle Frere trail",Tropical North Queensland,NSW,2,0,100,2
North Coast NSW,Abergowrie State Forest,Townsville,NSW,57,46,23.91304348,11
North Coast NSW,Amamoor State Forest and Forest Reserve,Sunshine Coast,NSW,275,"1,074",-74.39478585,-799
North Coast NSW,Auburn River National Park,Bundaberg,NSW,43,40,7.5,3
North Coast NSW,Barakula State Forest,Darling Downs,NSW,0,14,-100,-14
North Coast NSW,Barnard Island Group National Park,Tropical North Queensland,NSW,33,24,37.5,9
North Coast NSW,Beerburrum and Beerwah State Forests,Sunshine Coast,NSW,615,596,3.187919463,19
North Coast NSW,Benarkin State Forest,Darling Downs,NSW,117,123,-4.87804878,-6
North Coast NSW,Blackbraes National Park,Tropical North Queensland,NSW,2,10,-80,-8
North Coast NSW,Blackdown Tableland National Park,Central Queensland,NSW,261,259,0.772200772,2
North Coast NSW,Bladensburg National Park,Outback,NSW,50,63,-20.63492063,-13
North Coast NSW,Boodjamulla (Lawn Hill) National Park,Tropical North Queensland,NSW,7,284,-97.53521127,-277
North Coast NSW,Bowling Green Bay National Park,Townsville,NSW,29,16,81.25,13
North Coast NSW,Bribie Island Recreation Area,Brisbane,NSW,"1,279","1,578",-18.94803549,-299
North Coast NSW,Broad Sound Islands National Park,Central Queensland,NSW,0,6,-100,-6
North Coast NSW,Brooyar State Forest,"Launceston, Tamar and the North",NSW,169,79,113.9240506,90
North Coast NSW,Bulburin National Park,Central Queensland,NSW,0,4,-100,-4
North Coast NSW,Bunya Mountains National Park,Darling Downs,NSW,493,634,-22.23974763,-141
North Coast NSW,Burrum Coast National Park,Fraser Coast,NSW,626,551,13.61161525,75
North Coast NSW,Byfield Conservation Park,Central Queensland,NSW,83,87,-4.597701149,-4
North Coast NSW,Byfield National Park,Central Queensland,NSW,84,79,6.329113924,5
North Coast NSW,Byfield State Forest,Central Queensland,NSW,362,403,-10.17369727,-41
North Coast NSW,Cape Hillsborough National Park,Mackay,NSW,145,266,-45.4887218,-121
North Coast NSW,Cape Melville National Park (CYPAL),Tropical North Queensland,NSW,42,197,-78.68020305,-155
North Coast NSW,Cape Palmerston National Park,Mackay,NSW,115,62,85.48387097,53
North Coast NSW,Capricornia Cays National Park,Central Queensland,NSW,490,"2,635",-81.40417457,-2145
North Coast NSW,Carnarvon Great Walk,Central Queensland,NSW,82,200,-59,-118
North Coast NSW,Carnarvon National Park,Central Queensland,NSW,278,579,-51.98618307,-301
North Coast NSW,Cathu State Forest,Mackay,NSW,13,8,62.5,5
North Coast NSW,Charon Point Conservation Park,Central Queensland,NSW,20,4,400,16
North Coast NSW,Conondale National Park,Sunshine Coast,NSW,452,436,3.669724771,16
North Coast NSW,Conondale Range Great Walk,Sunshine Coast,NSW,44,56,-21.42857143,-12
North Coast NSW,Conway Circuit,Whitsundays,NSW,0,3,-100,-3
North Coast NSW,Conway National Park,Whitsundays,NSW,3,1,200,2
North Coast NSW,Cooloola Great Walk,Sunshine Coast,NSW,101,65,55.38461538,36
North Coast NSW,Cooloola Recreation Area,Sunshine Coast,NSW,"5,760","7,805",-26.20115311,-2045
North Coast NSW,Crediton State Forest,Mackay,NSW,14,33,-57.57575758,-19
North Coast NSW,Crows Nest National Park,Darling Downs,NSW,151,264,-42.8030303,-113
North Coast NSW,Culgoa Floodplain National Park,Outback,NSW,18,4,350,14
North Coast NSW,Currawinya National Park,Outback,NSW,140,153,-8.496732026,-13
North Coast NSW,Curtis Island National Park and Conservation Park,Central Queensland,NSW,63,36,75,27
North Coast NSW,D'Aguilar National Park,Brisbane,NSW,154,303,-49.17491749,-149
North Coast NSW,Daintree National Park,Tropical North Queensland,NSW,0,331,-100,-331
North Coast NSW,Daintree National Park (CYPAL),Tropical North Queensland,NSW,299,52,475,247
North Coast NSW,Dalrymple National Park,Townsville,NSW,17,3,466.6666667,14
North Coast NSW,Danbulla National Park,Tropical North Queensland,NSW,318,708,-55.08474576,-390
North Coast NSW,Davies Creek National Park,Tropical North Queensland,NSW,48,117,-58.97435897,-69
North Coast NSW,Deepwater National Park,Central Queensland,NSW,367,486,-24.48559671,-119
North Coast NSW,Diamantina National Park,Outback,NSW,56,76,-26.31578947,-20
North Coast NSW,Dinden National Park,Tropical North Queensland,NSW,44,73,-39.7260274,-29
North Coast NSW,Eungella National Park,Mackay,NSW,198,256,-22.65625,-58
North Coast NSW,Eurimbula National Park,Central Queensland,NSW,504,499,1.002004008,5
North Coast NSW,Expedition National Park,Central Queensland,NSW,39,55,-29.09090909,-16
North Coast NSW,Family Islands National Park,Tropical North Queensland,NSW,42,20,110,22
North Coast NSW,Forest Den National Park,Outback,NSW,2,4,-50,-2
North Coast NSW,Frankland Group National Park,Tropical North Queensland,NSW,18,4,350,14
North Coast NSW,Girramay National Park,Tropical North Queensland,NSW,192,242,-20.66115702,-50
North Coast NSW,Girraween National Park,Darling Downs,NSW,"3,137","4,053",-22.60054281,-916
North Coast NSW,Girringun National Park,Tropical North Queensland,NSW,144,131,9.923664122,13
North Coast NSW,Glen Rock State Forest,Brisbane,NSW,0,76,-100,-76
North Coast NSW,Gloucester Islands National Park,Whitsundays,NSW,139,58,139.6551724,81
North Coast NSW,Gold Coast Hinterland Great Walk,Gold Coast,NSW,119,175,-32,-56
North Coast NSW,Goodedulla National Park,Central Queensland,NSW,0,2,-100,-2
North Coast NSW,Goold Island National Park,Tropical North Queensland,NSW,4,0,100,4
North Coast NSW,Halifax Bay Wetlands National Park,Townsville,NSW,2,0,100,2
North Coast NSW,Heathlands Resources Reserve,Tropical North Queensland,NSW,39,43,-9.302325581,-4
North Coast NSW,Hell Hole Gorge National Park,Outback,NSW,26,18,44.44444444,8
North Coast NSW,Hinchinbrook Island National Park,Tropical North Queensland,NSW,11,42,-73.80952381,-31
North Coast NSW,"Hinchinbrook Island NP, Thorsborne Trail",Tropical North Queensland,NSW,71,211,-66.3507109,-140
North Coast NSW,Hope Islands National Park,Tropical North Queensland,NSW,2,10,-80,-8
North Coast NSW,Idalia National Park,Outback,NSW,65,27,140.7407407,38
North Coast NSW,Imbil State Forest,"Launceston, Tamar and the North",NSW,337,395,-14.6835443,-58
North Coast NSW,Inskip Peninsula Recreation Area,Sunshine Coast,NSW,"5,296","5,503",-3.76158459,-207
North Coast NSW,Isla Gorge National Park,Central Queensland,NSW,90,66,36.36363636,24
North Coast NSW,Jardine River National Park,Tropical North Queensland,NSW,262,425,-38.35294118,-163
North Coast NSW,Jimna State Forest,"Launceston, Tamar and the North",NSW,89,70,27.14285714,19
North Coast NSW,K'gari (Fraser Island) Great Walk,Fraser Coast,NSW,222,368,-39.67391304,-146
North Coast NSW,K'gari (Fraser Island) Recreation Area,Fraser Coast,NSW,"14,433","19,270",-25.10119357,-4837
North Coast NSW,Kalpowar State Forest,Bundaberg,NSW,56,36,55.55555556,20
North Coast NSW,Keppel Bay Islands National Park,Central Queensland,NSW,719,954,-24.63312369,-235
North Coast NSW,Koombooloomba National Park and Conservation Park,Tropical North Queensland,NSW,35,16,118.75,19
North Coast NSW,Kroombit Tops National Park,Central Queensland,NSW,36,29,24.13793103,7
North Coast NSW,Kutini-Payamu (Iron Range) National Park (CYPAL),Tropical North Queensland,NSW,223,401,-44.38902743,-178
North Coast NSW,Lake Murphy Conservation Park,Central Queensland,NSW,18,16,12.5,2
North Coast NSW,Lamington National Park,Gold Coast,NSW,145,161,-9.937888199,-16
North Coast NSW,Lizard Island National Park,Tropical North Queensland,NSW,0,35,-100,-35
North Coast NSW,Lochern National Park,Outback,NSW,0,3,-100,-3
North Coast NSW,Mackay Highlands Great Walk,Mackay,NSW,4,0,100,4
North Coast NSW,Main Range Conservation Park,Queensland Country,NSW,74,12,516.6666667,62
North Coast NSW,Main Range National Park,Brisbane,NSW,298,476,-37.39495798,-178
North Coast NSW,"Main Range NP, Scenic Rim Trail",Brisbane,NSW,14,114,-87.71929825,-100
North Coast NSW,Mariala National Park,Outback,NSW,4,0,100,4
North Coast NSW,Mia Mia State Forest,Mackay,NSW,2,2,0,0
North Coast NSW,Misty Mountains Wilderness Tracks,Tropical North Queensland,NSW,0,2,-100,-2
North Coast NSW,Molle Islands National Park,Whitsundays,NSW,41,17,141.1764706,24
North Coast NSW,Moogerah Peaks National Park,Brisbane,NSW,109,92,18.47826087,17
North Coast NSW,Moorrinya National Park,Outback,NSW,12,9,33.33333333,3
North Coast NSW,Mount Barney National Park,Gold Coast,NSW,694,"1,173",-40.83546462,-479
North Coast NSW,Mount Walsh National Park,Bundaberg,NSW,3,6,-50,-3
North Coast NSW,Mouth of Baffle Creek Conservation Park,Central Queensland,NSW,73,4,1725,69
North Coast NSW,Munga-Thirri National Park,Outback,NSW,4,23,-82.60869565,-19
North Coast NSW,Naree Budjong Djara National Park,Brisbane,NSW,109,17,541.1764706,92
North Coast NSW,Newry Islands National Park,Mackay,NSW,2,0,100,2
North Coast NSW,Nuga Nuga National Park,Central Queensland,NSW,55,70,-21.42857143,-15
North Coast NSW,Oyala Thumotang National Park (CYPAL),Tropical North Queensland,NSW,26,31,-16.12903226,-5
North Coast NSW,Palmer Goldfield Resources Reserve,Tropical North Queensland,NSW,11,12,-8.333333333,-1
North Coast NSW,Paluma Range National Park,Townsville,NSW,595,748,-20.45454545,-153
North Coast NSW,Porcupine Gorge National Park,Outback,NSW,329,396,-16.91919192,-67
North Coast NSW,Rinyirru (Lakefield) National Park (CYPAL),Tropical North Queensland,NSW,322,268,20.14925373,54
North Coast NSW,Russell River National Park,Tropical North Queensland,NSW,45,10,350,35
North Coast NSW,Speewah Conservation Park,Tropical North Queensland,NSW,44,100,-56,-56
North Coast NSW,Springbrook National Park,Gold Coast,NSW,772,708,9.039548023,64
North Coast NSW,Sundown National Park,Darling Downs,NSW,474,654,-27.52293578,-180
North Coast NSW,Sunshine Coast Hinterland Great Walk,Sunshine Coast,NSW,75,126,-40.47619048,-51
North Coast NSW,Teerk Roo Ra National Park,Brisbane,NSW,115,77,49.35064935,38
North Coast NSW,Thrushton National Park,Darling Downs,NSW,3,3,0,0
North Coast NSW,Tolderodden Conservation Park,Bundaberg,NSW,9,5,80,4
North Coast NSW,Tuan State Forest,Fraser Coast,NSW,129,189,-31.74603175,-60
North Coast NSW,Tully Gorge National Park,Tropical North Queensland,NSW,50,68,-26.47058824,-18
North Coast NSW,Welford National Park,Outback,NSW,57,75,-24,-18
North Coast NSW,White Mountains National Park,Townsville,NSW,24,25,-4,-1
North Coast NSW,Whitsunday Islands National Park,Whitsundays,NSW,234,603,-61.19402985,-369
North Coast NSW,Wongi State Forest,Fraser Coast,NSW,67,62,8.064516129,5
North Coast NSW,Woody Island,Tropical North Queensland,NSW,0,4,-100,-4
North Coast NSW,Wooroonooran National Park,Tropical North Queensland,NSW,150,193,-22.27979275,-43
North Coast NSW,"Wooroonooran NP, Bartle Frere trail",Tropical North Queensland,NSW,8,1,700,7
North West,Amamoor State Forest and Forest Reserve,Sunshine Coast,TAS,2,4,-50,-2
North West,Auburn River National Park,Bundaberg,TAS,0,6,-100,-6
North West,Beerburrum and Beerwah State Forests,Sunshine Coast,TAS,25,5,400,20
North West,Blackdown Tableland National Park,Central Queensland,TAS,6,6,0,0
North West,Boodjamulla (Lawn Hill) National Park,Tropical North Queensland,TAS,0,2,-100,-2
North West,Bribie Island Recreation Area,Brisbane,TAS,4,11,-63.63636364,-7
North West,Brooyar State Forest,"Launceston, Tamar and the North",TAS,12,22,-45.45454545,-10
North West,Bunya Mountains National Park,Darling Downs,TAS,22,7,214.2857143,15
North West,Burrum Coast National Park,Fraser Coast,TAS,10,9,11.11111111,1
North West,Byfield Conservation Park,Central Queensland,TAS,5,4,25,1
North West,Byfield State Forest,Central Queensland,TAS,18,5,260,13
North West,Cape Hillsborough National Park,Mackay,TAS,0,4,-100,-4
North West,Carnarvon Great Walk,Central Queensland,TAS,10,0,100,10
North West,Carnarvon National Park,Central Queensland,TAS,1,6,-83.33333333,-5
North West,Conondale National Park,Sunshine Coast,TAS,4,0,100,4
North West,Conondale Range Great Walk,Sunshine Coast,TAS,2,0,100,2
North West,Cooloola Great Walk,Sunshine Coast,TAS,8,0,100,8
North West,Cooloola Recreation Area,Sunshine Coast,TAS,15,29,-48.27586207,-14
North West,Crediton State Forest,Mackay,TAS,0,8,-100,-8
North West,Crows Nest National Park,Darling Downs,TAS,2,2,0,0
North West,Currawinya National Park,Outback,TAS,2,3,-33.33333333,-1
North West,D'Aguilar National Park,Brisbane,TAS,6,0,100,6
North West,Daintree National Park,Tropical North Queensland,TAS,0,5,-100,-5
North West,Daintree National Park (CYPAL),Tropical North Queensland,TAS,9,0,100,9
North West,Danbulla National Park,Tropical North Queensland,TAS,14,23,-39.13043478,-9
North West,Deepwater National Park,Central Queensland,TAS,4,8,-50,-4
North West,Diamantina National Park,Outback,TAS,4,0,100,4
North West,Dinden National Park,Tropical North Queensland,TAS,12,0,100,12
North West,Eurimbula National Park,Central Queensland,TAS,2,13,-84.61538462,-11
North West,Family Islands National Park,Tropical North Queensland,TAS,12,0,100,12
North West,Girramay National Park,Tropical North Queensland,TAS,6,2,200,4
North West,Girraween National Park,Darling Downs,TAS,14,6,133.3333333,8
North West,Girringun National Park,Tropical North Queensland,TAS,6,0,100,6
North West,Heathlands Resources Reserve,Tropical North Queensland,TAS,2,2,0,0
North West,Hell Hole Gorge National Park,Outback,TAS,4,0,100,4
North West,"Hinchinbrook Island NP, Thorsborne Trail",Tropical North Queensland,TAS,8,0,100,8
North West,Idalia National Park,Outback,TAS,2,2,0,0
North West,Imbil State Forest,"Launceston, Tamar and the North",TAS,0,4,-100,-4
North West,Inskip Peninsula Recreation Area,Sunshine Coast,TAS,56,71,-21.12676056,-15
North West,Jardine River National Park,Tropical North Queensland,TAS,12,4,200,8
North West,K'gari (Fraser Island) Great Walk,Fraser Coast,TAS,13,0,100,13
North West,K'gari (Fraser Island) Recreation Area,Fraser Coast,TAS,253,169,49.70414201,84
North West,Kalpowar State Forest,Bundaberg,TAS,0,4,-100,-4
North West,Kutini-Payamu (Iron Range) National Park (CYPAL),Tropical North Queensland,TAS,14,0,100,14
North West,Lake Murphy Conservation Park,Central Queensland,TAS,0,10,-100,-10
North West,Lochern National Park,Outback,TAS,0,2,-100,-2
North West,Main Range National Park,Brisbane,TAS,4,0,100,4
North West,Molle Islands National Park,Whitsundays,TAS,0,4,-100,-4
North West,Nuga Nuga National Park,Central Queensland,TAS,0,3,-100,-3
North West,Oyala Thumotang National Park (CYPAL),Tropical North Queensland,TAS,16,2,700,14
North West,Paluma Range National Park,Townsville,TAS,11,20,-45,-9
North West,Porcupine Gorge National Park,Outback,TAS,14,6,133.3333333,8
North West,Rinyirru (Lakefield) National Park (CYPAL),Tropical North Queensland,TAS,20,0,100,20
North West,Speewah Conservation Park,Tropical North Queensland,TAS,6,0,100,6
North West,Springbrook National Park,Gold Coast,TAS,10,4,150,6
North West,Sundown National Park,Darling Downs,TAS,3,4,-25,-1
North West,Tolderodden Conservation Park,Bundaberg,TAS,6,0,100,6
North West,Tully Gorge National Park,Tropical North Queensland,TAS,4,3,33.33333333,1
North West,Whitsunday Islands National Park,Whitsundays,TAS,12,6,100,6
North West,Wongi State Forest,Fraser Coast,TAS,2,0,100,2
North West,Wooroonooran National Park,Tropical North Queensland,TAS,18,1,1700,17
Outback NSW,Abergowrie State Forest,Townsville,NSW,5,0,100,5
Outback NSW,Amamoor State Forest and Forest Reserve,Sunshine Coast,NSW,8,18,-55.55555556,-10
Outback NSW,Beerburrum and Beerwah State Forests,Sunshine Coast,NSW,42,84,-50,-42
Outback NSW,Benarkin State Forest,Darling Downs,NSW,4,0,100,4
Outback NSW,Blackdown Tableland National Park,Central Queensland,NSW,37,21,76.19047619,16
Outback NSW,Bladensburg National Park,Outback,NSW,6,0,100,6
Outback NSW,Boodjamulla (Lawn Hill) National Park,Tropical North Queensland,NSW,0,52,-100,-52
Outback NSW,Bowling Green Bay National Park,Townsville,NSW,6,0,100,6
Outback NSW,Bribie Island Recreation Area,Brisbane,NSW,11,41,-73.17073171,-30
Outback NSW,Brooyar State Forest,"Launceston, Tamar and the North",NSW,5,5,0,0
Outback NSW,Bulburin National Park,Central Queensland,NSW,2,0,100,2
